hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_day,reservation_status_month,reservation_status_year,country_name
Resort Hotel,0,162,2016,March,13,24,0,3,3,0,0,Undefined,PRT,Groups,Travel Agents/Tour Operators,0,0,0,A,C,1,No Deposit,NULL,NULL,0,Transient-Party,113.4,0,0,Check-Out,27,3,2016,Portugal
Resort Hotel,1,136,2016,March,13,24,0,3,2,0,0,FB,PRT,Groups,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,38,0,0,Canceled,9,11,2015,Portugal
Resort Hotel,0,136,2016,March,13,24,0,3,2,0,0,Undefined,ESP,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,387,NULL,0,Transient,84,0,0,Check-Out,27,3,2016,Spain
Resort Hotel,0,136,2016,March,13,24,0,3,2,0,0,Undefined,ESP,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,387,NULL,0,Transient-Party,84,0,0,Check-Out,27,3,2016,Spain
Resort Hotel,0,136,2016,March,13,24,0,3,2,0,0,Undefined,ESP,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,A,C,1,No Deposit,387,NULL,0,Transient-Party,42,0,0,Check-Out,27,3,2016,Spain
Resort Hotel,0,136,2016,March,13,24,0,3,3,0,0,Undefined,ESP,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,A,C,1,No Deposit,387,NULL,0,Transient-Party,113.4,0,0,Check-Out,27,3,2016,Spain
Resort Hotel,0,162,2016,March,13,24,0,3,2,0,0,Undefined,ESP,Groups,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,84,0,0,Check-Out,27,3,2016,Spain
Resort Hotel,0,162,2016,March,13,24,0,3,2,0,0,Undefined,PRT,Groups,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,84,0,0,Check-Out,27,3,2016,Portugal
Resort Hotel,1,106,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,84,0,0,Canceled,22,1,2016,Portugal
Resort Hotel,1,106,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,84,0,0,Canceled,22,1,2016,Portugal
Resort Hotel,1,106,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,84,0,0,Canceled,22,1,2016,Portugal
Resort Hotel,1,106,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,84,0,0,Canceled,22,1,2016,Portugal
Resort Hotel,1,106,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,84,0,0,Canceled,22,1,2016,Portugal
Resort Hotel,1,106,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,84,0,0,Canceled,22,1,2016,Portugal
Resort Hotel,0,136,2016,March,13,24,1,3,2,0,0,SC,ESP,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,A,I,1,No Deposit,387,NULL,0,Transient-Party,0,0,0,Check-Out,28,3,2016,Spain
Resort Hotel,1,41,2016,March,13,24,1,3,2,0,0,HB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,102.75,0,1,Canceled,2,3,2016,Portugal
Resort Hotel,1,106,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,84,0,0,Canceled,22,1,2016,Portugal
Resort Hotel,1,106,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,84,0,0,Canceled,22,1,2016,Portugal
Resort Hotel,1,106,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,84,0,0,Canceled,22,1,2016,Portugal
Resort Hotel,1,106,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,84,0,0,Canceled,22,1,2016,Portugal
Resort Hotel,1,106,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,84,0,0,Canceled,22,1,2016,Portugal
Resort Hotel,1,106,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,84,0,0,Canceled,22,1,2016,Portugal
Resort Hotel,1,106,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,84,0,0,Canceled,22,1,2016,Portugal
Resort Hotel,1,106,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,84,0,0,Canceled,22,1,2016,Portugal
Resort Hotel,1,77,2016,March,13,24,0,3,2,0,0,HB,PRT,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,314,NULL,0,Transient,70.8,0,1,Canceled,14,3,2016,Portugal
Resort Hotel,1,106,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,84,0,0,Canceled,22,1,2016,Portugal
Resort Hotel,1,106,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,84,0,0,Canceled,22,1,2016,Portugal
Resort Hotel,1,106,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,84,0,0,Canceled,22,1,2016,Portugal
Resort Hotel,1,106,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,84,0,0,Canceled,22,1,2016,Portugal
Resort Hotel,1,106,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,84,0,0,Canceled,22,1,2016,Portugal
Resort Hotel,1,106,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,84,0,0,Canceled,22,1,2016,Portugal
Resort Hotel,1,36,2016,March,13,24,1,3,2,0,0,HB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,108.75,0,1,Canceled,19,3,2016,Portugal
Resort Hotel,1,106,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,84,0,0,Canceled,22,1,2016,Portugal
Resort Hotel,1,106,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,84,0,0,Canceled,22,1,2016,Portugal
Resort Hotel,1,106,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,84,0,0,Canceled,22,1,2016,Portugal
Resort Hotel,1,106,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,84,0,0,Canceled,22,1,2016,Portugal
Resort Hotel,1,106,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,84,0,0,Canceled,22,1,2016,Portugal
Resort Hotel,1,106,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,84,0,0,Canceled,22,1,2016,Portugal
Resort Hotel,1,69,2016,March,13,24,1,3,2,0,0,HB,PRT,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,D,D,0,No Deposit,142,NULL,0,Transient,49.22,0,0,Canceled,15,1,2016,Portugal
Resort Hotel,1,106,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,84,0,0,Canceled,22,1,2016,Portugal
Resort Hotel,1,106,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,84,0,0,Canceled,22,1,2016,Portugal
Resort Hotel,1,106,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,84,0,0,Canceled,22,1,2016,Portugal
Resort Hotel,1,106,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,84,0,0,Canceled,22,1,2016,Portugal
Resort Hotel,1,63,2016,March,13,24,1,3,2,0,1,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,D,D,1,No Deposit,240,NULL,0,Transient,74,0,2,Canceled,1,3,2016,Portugal
Resort Hotel,1,106,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,84,0,0,Canceled,22,1,2016,Portugal
Resort Hotel,1,106,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,84,0,0,Canceled,22,1,2016,Portugal
Resort Hotel,1,106,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,84,0,0,Canceled,22,1,2016,Portugal
Resort Hotel,1,106,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,84,0,0,Canceled,22,1,2016,Portugal
Resort Hotel,1,106,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,84,0,0,Canceled,22,1,2016,Portugal
Resort Hotel,1,106,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,84,0,0,Canceled,22,1,2016,Portugal
Resort Hotel,0,162,2016,March,13,24,1,3,2,0,0,SC,ESP,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,A,I,0,No Deposit,387,NULL,0,Transient-Party,63,0,0,Check-Out,28,3,2016,Spain
Resort Hotel,1,106,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,84,0,0,Canceled,22,1,2016,Portugal
Resort Hotel,1,106,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,84,0,0,Canceled,22,1,2016,Portugal
Resort Hotel,1,106,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,84,0,0,Canceled,22,1,2016,Portugal
Resort Hotel,1,106,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,84,0,0,Canceled,22,1,2016,Portugal
Resort Hotel,1,69,2016,March,13,24,2,7,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,64,0,0,Canceled,9,3,2016,Portugal
Resort Hotel,1,66,2016,March,13,24,2,8,2,2,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,99.7,0,0,Canceled,1,3,2016,Portugal
Resort Hotel,1,5,2016,March,13,25,0,2,2,0,0,BB,ESP,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,107,0,0,Canceled,20,3,2016,Spain
Resort Hotel,1,67,2016,March,13,25,0,2,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,105,0,1,Canceled,12,3,2016,Portugal
Resort Hotel,1,127,2016,March,13,25,0,2,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250,NULL,0,Transient,47,0,0,Canceled,21,1,2016,Portugal
Resort Hotel,0,192,2016,March,13,25,1,2,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,50.4,0,2,Check-Out,28,3,2016,Portugal
Resort Hotel,1,199,2016,March,13,25,1,2,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,45.36,0,1,Canceled,12,3,2016,Portugal
Resort Hotel,1,199,2016,March,13,25,1,2,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,51.36,0,1,Canceled,12,3,2016,Portugal
Resort Hotel,0,192,2016,March,13,25,1,2,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,50.4,0,2,Check-Out,28,3,2016,Portugal
Resort Hotel,1,49,2016,March,13,25,2,2,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,76.75,0,0,Canceled,23,3,2016,Portugal
Resort Hotel,1,64,2016,March,13,25,2,3,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,66.6,0,1,Canceled,15,2,2016,Portugal
Resort Hotel,0,142,2016,March,13,25,2,5,2,0,0,BB,GBR,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,E,E,0,No Deposit,26,NULL,0,Transient,43.7,0,0,Check-Out,1,4,2016,UK
Resort Hotel,1,60,2016,March,13,25,2,5,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,E,E,0,No Deposit,242,NULL,0,Transient,70.11,0,1,Canceled,27,1,2016,Portugal
Resort Hotel,0,149,2016,March,13,25,2,6,2,0,0,BB,GBR,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,D,D,0,No Deposit,314,NULL,0,Transient,47.97,0,0,Check-Out,2,4,2016,UK
Resort Hotel,1,40,2016,March,13,26,0,1,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,75,0,0,Canceled,22,2,2016,Portugal
Resort Hotel,1,40,2016,March,13,26,2,1,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,73.67,0,0,Canceled,15,3,2016,Portugal
Resort Hotel,1,58,2016,March,13,26,2,1,2,2,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,95.67,0,0,Canceled,15,3,2016,Portugal
Resort Hotel,1,33,2016,March,13,26,2,5,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,73.29,0,0,No-Show,26,3,2016,Portugal
Resort Hotel,1,110,2016,March,13,26,2,5,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,50.63,0,1,Canceled,21,1,2016,Portugal
Resort Hotel,1,78,2016,March,14,27,1,0,2,2,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,86,0,0,Canceled,3,2,2016,Portugal
Resort Hotel,1,10,2016,March,14,27,1,0,2,0,0,BB,GBR,Direct,Direct,0,0,0,E,E,0,No Deposit,NULL,NULL,0,Transient,105,0,2,Canceled,25,3,2016,UK
Resort Hotel,1,21,2016,March,14,27,2,0,2,2,0,HB,GBR,Online TA,Travel Agents/Tour Operators,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,141,0,0,Canceled,13,3,2016,UK
Resort Hotel,1,24,2016,March,14,27,2,0,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48,0,1,Canceled,4,3,2016,Portugal
Resort Hotel,1,148,2016,March,14,27,2,1,2,0,0,HB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,E,E,0,No Deposit,242,NULL,0,Transient,90,0,1,Canceled,6,1,2016,Portugal
Resort Hotel,1,92,2016,March,14,27,2,1,2,0,0,HB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,F,F,0,No Deposit,242,NULL,0,Transient,96,0,0,Canceled,25,1,2016,Portugal
Resort Hotel,1,20,2016,March,14,27,2,2,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,36,0,0,Canceled,21,3,2016,Portugal
Resort Hotel,1,108,2016,March,14,27,2,2,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48,0,1,Canceled,9,3,2016,Portugal
Resort Hotel,1,67,2016,March,14,27,2,4,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,2,No Deposit,240,NULL,0,Transient,50.67,0,0,Canceled,25,1,2016,Portugal
Resort Hotel,1,143,2016,March,14,27,2,4,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,242,NULL,0,Transient,45.6,0,2,Canceled,5,2,2016,Portugal
Resort Hotel,1,62,2016,March,14,27,2,4,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,E,E,1,No Deposit,240,NULL,0,Transient,69.33,0,2,Canceled,28,1,2016,Portugal
Resort Hotel,1,143,2016,March,14,27,2,4,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,242,NULL,0,Transient,45.6,0,2,Canceled,5,2,2016,Portugal
Resort Hotel,1,62,2016,March,14,27,2,4,2,2,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,G,G,1,No Deposit,240,NULL,0,Transient,90.17,0,2,Canceled,28,1,2016,Portugal
Resort Hotel,1,20,2016,March,14,28,1,1,1,0,0,BB,DEU,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,43,0,0,Canceled,16,3,2016,Germany
Resort Hotel,1,22,2016,March,14,28,1,1,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48,0,1,Canceled,15,3,2016,Portugal
Resort Hotel,1,45,2016,March,14,28,1,1,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48,0,0,Canceled,24,3,2016,Portugal
Resort Hotel,1,45,2016,March,14,28,1,1,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,96,0,0,No-Show,28,3,2016,Portugal
Resort Hotel,1,76,2016,March,14,28,1,2,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,56,0,0,Canceled,17,2,2016,Portugal
Resort Hotel,1,38,2016,March,14,28,1,2,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,48,0,1,Canceled,14,3,2016,Portugal
Resort Hotel,1,73,2016,March,14,28,1,2,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,48,0,0,Canceled,26,3,2016,Portugal
Resort Hotel,1,74,2016,March,14,28,1,3,2,0,0,BB,PRT,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,314,NULL,0,Transient,40,0,0,No-Show,28,3,2016,Portugal
Resort Hotel,1,79,2016,March,14,28,1,3,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,50,0,1,Canceled,12,1,2016,Portugal
Resort Hotel,1,66,2016,March,14,28,1,4,2,1,0,BB,PRT,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,314,NULL,0,Transient,80.16,0,2,Canceled,28,3,2016,Portugal
Resort Hotel,1,66,2016,March,14,28,1,5,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,52,0,2,Canceled,3,2,2016,Portugal
Resort Hotel,1,66,2016,March,14,28,1,5,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,52,0,2,Canceled,3,2,2016,Portugal
Resort Hotel,1,24,2016,March,14,28,2,5,1,0,0,HB,GBR,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,58,0,0,Canceled,4,3,2016,UK
Resort Hotel,1,24,2016,March,14,28,2,5,1,0,0,HB,GBR,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,58,0,0,Canceled,4,3,2016,UK
Resort Hotel,0,147,2016,March,14,28,2,5,2,0,0,HB,LUX,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,A,D,0,No Deposit,NULL,NULL,0,Transient-Party,73,0,0,Check-Out,4,4,2016,Luxembourg
Resort Hotel,1,2,2016,March,14,28,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,35.14,0,0,Canceled,26,3,2016,Portugal
Resort Hotel,0,147,2016,March,14,28,2,5,2,0,0,HB,LUX,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,A,D,0,No Deposit,NULL,NULL,0,Transient-Party,73,0,0,Check-Out,4,4,2016,Luxembourg
Resort Hotel,0,147,2016,March,14,28,2,5,2,0,0,HB,LUX,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,A,D,0,No Deposit,NULL,NULL,0,Transient-Party,73,0,0,Check-Out,4,4,2016,Luxembourg
Resort Hotel,1,24,2016,March,14,28,2,5,1,0,0,HB,GBR,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,58,0,0,Canceled,4,3,2016,UK
Resort Hotel,0,147,2016,March,14,28,2,5,2,0,0,HB,LUX,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,A,D,0,No Deposit,NULL,NULL,0,Transient-Party,73,0,0,Check-Out,4,4,2016,Luxembourg
Resort Hotel,0,147,2016,March,14,28,2,5,2,0,0,HB,LUX,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,A,D,0,No Deposit,NULL,NULL,0,Transient-Party,73,0,0,Check-Out,4,4,2016,Luxembourg
Resort Hotel,1,147,2016,March,14,28,2,5,2,0,0,HB,PRT,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,E,E,0,No Deposit,NULL,NULL,0,Transient-Party,73,0,0,Canceled,4,3,2016,Portugal
Resort Hotel,1,2,2016,March,14,28,2,5,3,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,NULL,NULL,0,Transient,88.84,0,0,Canceled,28,3,2016,Portugal
Resort Hotel,1,2,2016,March,14,28,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,NULL,NULL,0,Transient,60.84,0,0,Canceled,28,3,2016,Portugal
Resort Hotel,0,147,2016,March,14,28,2,5,2,0,0,HB,LUX,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,A,D,0,No Deposit,NULL,NULL,0,Transient-Party,73,0,0,Check-Out,4,4,2016,Luxembourg
Resort Hotel,1,147,2016,March,14,28,2,5,2,0,0,HB,PRT,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,E,E,0,No Deposit,NULL,NULL,0,Transient-Party,73,0,0,Canceled,4,3,2016,Portugal
Resort Hotel,1,24,2016,March,14,28,2,5,1,0,0,HB,GBR,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,58,0,0,Canceled,4,3,2016,UK
Resort Hotel,0,147,2016,March,14,28,2,5,2,0,0,HB,PRT,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,A,D,0,No Deposit,NULL,NULL,0,Transient-Party,73,0,0,Check-Out,4,4,2016,Portugal
Resort Hotel,1,29,2016,March,14,29,0,2,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48,0,0,Canceled,3,3,2016,Portugal
Resort Hotel,1,29,2016,March,14,29,0,2,2,1,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,65.5,0,0,Canceled,8,3,2016,Portugal
Resort Hotel,1,53,2016,March,14,29,0,4,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,52,0,0,Canceled,28,3,2016,Portugal
Resort Hotel,0,167,2016,March,14,29,1,5,1,0,0,BB,GBR,Groups,Direct,0,0,0,A,D,2,No Deposit,NULL,223,0,Transient-Party,60,0,0,Check-Out,4,4,2016,UK
Resort Hotel,1,36,2016,March,14,29,1,5,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,E,E,2,No Deposit,240,NULL,0,Transient,73,0,1,Canceled,29,3,2016,Portugal
Resort Hotel,1,36,2016,March,14,29,2,7,2,2,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,105.22,0,1,Canceled,28,3,2016,Portugal
Resort Hotel,1,43,2016,March,14,30,0,1,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,60,0,1,Canceled,17,2,2016,Portugal
Resort Hotel,1,2,2016,March,14,30,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,1,No Deposit,NULL,31,0,Transient,42,0,0,No-Show,30,3,2016,Portugal
Resort Hotel,1,2,2016,March,14,30,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,1,No Deposit,NULL,31,0,Transient,42,0,0,No-Show,30,3,2016,Portugal
Resort Hotel,0,168,2016,March,14,30,0,4,2,0,0,BB,GBR,Groups,Direct,0,0,0,A,A,1,No Deposit,NULL,223,0,Transient-Party,66,0,0,Check-Out,3,4,2016,UK
Resort Hotel,0,168,2016,March,14,30,0,4,2,0,0,BB,GBR,Groups,Direct,0,0,0,A,E,4,No Deposit,NULL,223,0,Transient-Party,66,0,0,Check-Out,3,4,2016,UK
Resort Hotel,0,168,2016,March,14,30,0,4,1,0,0,BB,DEU,Groups,Direct,0,0,0,A,A,1,No Deposit,NULL,223,0,Transient-Party,60,0,0,Check-Out,3,4,2016,Germany
